player,date,time,result
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/26/2019,30 sec,Lost
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/26/2019,30 sec,Draw
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/26/2019,30 sec,Lost
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/26/2019,30 sec,Lost
Wkurogane,2/26/2019,30 sec,Lost
Wkurogane,2/26/2019,45 sec,Lost
Wkurogane,2/26/2019,45 sec,Won
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/26/2019,30 sec,Lost
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/26/2019,30 sec,Lost
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/26/2019,30 sec,Lost
Wkurogane,2/26/2019,30 sec,Lost
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/26/2019,30 sec,Lost
Wkurogane,2/26/2019,30 sec,Lost
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/26/2019,30 sec,Lost
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/26/2019,30 sec,Lost
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/26/2019,30 sec,Lost
Wkurogane,2/26/2019,30 sec,Draw
Wkurogane,2/26/2019,30 sec,Lost
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/26/2019,30 sec,Lost
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/26/2019,30 sec,Lost
Wkurogane,2/26/2019,30 sec,Won
Wkurogane,2/24/2019,30 sec,Lost
