player,date,time,result
nihalsarin,4/4/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Lost
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Lost
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Lost
nihalsarin,4/3/2019,1 min,Lost
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Lost
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Lost
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Lost
nihalsarin,4/3/2019,1 min,Lost
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Lost
nihalsarin,4/3/2019,1 min,Lost
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Lost
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Lost
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Lost
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Lost
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Lost
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Lost
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Won
nihalsarin,4/3/2019,1 min,Lost
