player,date,time,result
penguingm1,4/4/2019,1 min,Won
penguingm1,4/4/2019,1 min,Lost
penguingm1,4/4/2019,1 min,Won
penguingm1,4/4/2019,1 min,Won
penguingm1,4/4/2019,1 min,Won
penguingm1,4/4/2019,1 min,Won
penguingm1,4/4/2019,1 min,Won
penguingm1,4/4/2019,1 min,Won
penguingm1,4/4/2019,1 min,Lost
penguingm1,4/4/2019,1 min,Won
penguingm1,4/4/2019,30 sec,Won
penguingm1,4/4/2019,30 sec,Won
penguingm1,4/4/2019,30 sec,Lost
penguingm1,4/4/2019,30 sec,Won
penguingm1,4/4/2019,30 sec,Won
penguingm1,4/4/2019,30 sec,Won
penguingm1,4/4/2019,1 min,Lost
penguingm1,4/4/2019,1 min,Lost
penguingm1,4/4/2019,1 min,Won
penguingm1,4/4/2019,1 min,Won
penguingm1,4/4/2019,1 min,Won
penguingm1,4/4/2019,1 min,Won
penguingm1,4/4/2019,30 sec,Won
penguingm1,4/3/2019,1 min,Won
penguingm1,4/3/2019,1 min,Lost
penguingm1,4/3/2019,1 min,Lost
penguingm1,4/3/2019,1 min,Lost
penguingm1,4/3/2019,1 min,Won
penguingm1,4/3/2019,1 min,Lost
penguingm1,4/3/2019,1 min,Lost
penguingm1,4/3/2019,1 min,Lost
penguingm1,4/3/2019,1 min,Lost
penguingm1,4/3/2019,1 min,Draw
penguingm1,4/3/2019,1 min,Lost
penguingm1,4/3/2019,30 sec,Won
penguingm1,4/3/2019,30 sec,Lost
penguingm1,4/3/2019,30 sec,Won
penguingm1,4/3/2019,30 sec,Won
penguingm1,4/3/2019,30 sec,Won
penguingm1,4/3/2019,1 min,Lost
penguingm1,4/3/2019,1 min,Won
penguingm1,4/3/2019,1 min,Won
penguingm1,4/3/2019,1 min,Won
penguingm1,4/3/2019,1 min,Lost
penguingm1,4/3/2019,1 min,Won
penguingm1,4/3/2019,1 min,Won
penguingm1,4/3/2019,1 min,Won
penguingm1,4/3/2019,1 min,Won
penguingm1,4/3/2019,1 min,Won
penguingm1,4/3/2019,1 min,Won
